date,strategy,ret_gross,ret_net,turnover,cost,n_assets
2005-07-31,1/N,0.05142537744980254,0.05139730338805687,0.028074061745664555,2.8074061745664557e-05,34
2005-07-31,GA-UQ,0.06913718015723483,0.06855837943971863,0.5788007175162034,0.0005788007175162034,34
2005-08-31,1/N,-0.012090345966641032,-0.012124682347620137,0.03433638097910576,3.4336380979105764e-05,34
2005-08-31,GA-UQ,0.01958454778248759,0.01917088735406129,0.41366042842630185,0.00041366042842630186,34
2005-09-30,1/N,0.051510719392316454,0.05147069717847684,0.04002221383961395,4.002221383961395e-05,34
2005-09-30,GA-UQ,0.029919394921673222,0.02966259237244791,0.2568025492253113,0.0002568025492253113,34
2005-10-31,1/N,-0.038402147928856746,-0.03843812242941109,0.0359745005543432,3.5974500554343205e-05,34
2005-10-31,GA-UQ,-0.09022016045148215,-0.09035331464263328,0.13315419115113036,0.00013315419115113037,34
2005-11-30,1/N,0.03445464168143726,0.03441478885436563,0.039852827071629904,3.98528270716299e-05,34
2005-11-30,GA-UQ,0.05544588057604127,0.055077081438015894,0.36879913802538034,0.00036879913802538035,34
2005-12-31,1/N,0.021779507629918034,0.02174025813125597,0.03924949866206455,3.924949866206455e-05,34
2005-12-31,GA-UQ,0.010027138440098103,0.009673151546938196,0.3539868931599071,0.0003539868931599071,34
2006-01-31,1/N,0.049890097981185794,0.04984751345681479,0.04258452437100112,4.258452437100112e-05,34
2006-01-31,GA-UQ,0.15432205390811982,0.15400183964433584,0.32021426378397044,0.00032021426378397045,34
2006-02-28,1/N,0.015330516759444782,0.015302480531308268,0.028036228136513908,2.803622813651391e-05,34
2006-02-28,GA-UQ,-0.0040260235158767164,-0.004555863304661184,0.5298397887844669,0.0005298397887844669,34
2006-03-31,1/N,0.034621083095393086,0.034573202363285774,0.04788073210731128,4.788073210731128e-05,34
2006-03-31,GA-UQ,0.07589681675033472,0.07572423964101205,0.17257710932267187,0.00017257710932267188,34
2006-04-30,1/N,-0.00042521929235147735,-0.000467049497315455,0.04183020496397766,4.183020496397766e-05,34
2006-04-30,GA-UQ,-0.0400049154628017,-0.04004817678872601,0.043261325924309375,4.3261325924309376e-05,34
2006-05-31,1/N,-0.06355314924433708,-0.06359088171259247,0.03773246825539111,3.773246825539111e-05,34
2006-05-31,GA-UQ,-0.0965814547031684,-0.09674300662343914,0.16155192027074514,0.00016155192027074515,34
2006-06-30,1/N,-0.0024708977879650705,-0.0025097667207458693,0.03886893278079881,3.886893278079881e-05,34
2006-06-30,GA-UQ,0.026991501368596377,0.026798064865429825,0.19343650316655145,0.00019343650316655146,34
2006-07-31,1/N,-0.015488865746414286,-0.01552200562549922,0.03313987908493561,3.313987908493561e-05,34
2006-07-31,GA-UQ,0.028161745752657206,0.027724305699031792,0.4374400536254151,0.00043744005362541513,34
2006-08-31,1/N,0.05450771601656596,0.0544688763503889,0.038839666177064414,3.883966617706441e-05,34
2006-08-31,GA-UQ,0.029815053438181492,0.029549170138363657,0.26588329981783576,0.0002658832998178358,34
2006-09-30,1/N,0.015491624957224321,0.01543413457623604,0.057490380988281374,5.7490380988281376e-05,34
2006-09-30,GA-UQ,0.03450140386697033,0.0344252306940083,0.07617317296202737,7.617317296202737e-05,34
2006-10-31,1/N,0.02631836500868478,0.026286419541550036,0.03194546713474139,3.194546713474139e-05,34
2006-10-31,GA-UQ,0.06509067599485967,0.06498955667116972,0.10111932368995308,0.00010111932368995307,34
2006-11-30,1/N,0.005525970752144033,0.005492984492071115,0.032986260072917266,3.298626007291727e-05,34
2006-11-30,GA-UQ,0.017291672485508988,0.017256361908666844,0.03531057684214478,3.531057684214478e-05,34
2006-12-31,1/N,0.0402281790120597,0.04019101694862834,0.03716206343136362,3.7162063431363624e-05,34
2006-12-31,GA-UQ,0.021191150672578037,0.020969317679378912,0.22183299319912445,0.00022183299319912444,34
2007-01-31,1/N,0.027950448024075432,0.02791115463091284,0.03929339316259329,3.9293393162593287e-05,34
2007-01-31,GA-UQ,0.08934467059947801,0.08914637704941937,0.1982935500586466,0.0001982935500586466,34
2007-02-28,1/N,-0.0004029190426566346,-0.00043625459278843554,0.03333555013180094,3.333555013180094e-05,34
2007-02-28,GA-UQ,0.009091360636797852,0.008884208608906104,0.20715202789174858,0.0002071520278917486,34
2007-03-31,1/N,0.04533359899852852,0.045289670987566415,0.04392801096210377,4.3928010962103767e-05,34
2007-03-31,GA-UQ,0.08849405583688968,0.08823957024471299,0.2544855921767009,0.00025448559217670095,34
2007-04-30,1/N,0.041028099550167146,0.040988785846429544,0.039313703737600895,3.9313703737600896e-05,34
2007-04-30,GA-UQ,0.015120482570144365,0.015098960775807727,0.02152179433663786,2.152179433663786e-05,34
2007-05-31,1/N,0.023157920692730337,0.0231121817602362,0.04573893249413805,4.573893249413805e-05,34
2007-05-31,GA-UQ,0.0260558635622501,0.02602425329479642,0.03161026745367935,3.161026745367935e-05,34
2007-06-30,1/N,0.00039360716534831493,0.0003545432591074716,0.03906390624084333,3.906390624084333e-05,34
2007-06-30,GA-UQ,-0.022025549207926536,-0.02219005168247477,0.16450247454823344,0.00016450247454823344,34
2007-07-31,1/N,-0.04249050312697361,-0.042529728739189386,0.039225612215776556,3.922561221577656e-05,34
2007-07-31,GA-UQ,-0.009174440963087666,-0.009480345543618205,0.3059045805305392,0.0003059045805305392,34
2007-08-31,1/N,-0.015252658464933736,-0.015289827713135763,0.03716924820202608,3.716924820202608e-05,34
2007-08-31,GA-UQ,0.0013308784314319463,0.0010991149439030811,0.23176348752886533,0.00023176348752886532,34
2007-09-30,1/N,0.002567185756192894,0.002529850311379478,0.03733544481341605,3.7335444813416055e-05,34
2007-09-30,GA-UQ,0.06951586080452743,0.06842630077352023,1.0895600310071982,0.0010895600310071982,34
2007-10-31,1/N,0.025541015906143327,0.025510952555279992,0.030063350863336703,3.0063350863336703e-05,34
2007-10-31,GA-UQ,0.12289600506274279,0.12266182538908409,0.23417967365870343,0.00023417967365870344,34
2007-11-30,1/N,-0.06792007100451763,-0.06796619394865813,0.04612294414049171,4.612294414049171e-05,34
2007-11-30,GA-UQ,-0.06015750601120698,-0.060192479754214503,0.03497374300752407,3.4973743007524076e-05,34
2007-12-31,1/N,-0.02223036310372732,-0.022269148471178023,0.03878536745070024,3.878536745070024e-05,34
2007-12-31,GA-UQ,-0.04914672826279801,-0.04920511467312,0.058386410321983086,5.838641032198309e-05,34
2008-01-31,1/N,-0.12537018588617002,-0.12542839169365208,0.05820580748207088,5.820580748207088e-05,34
2008-01-31,GA-UQ,-0.09582142208021083,-0.09609578651767094,0.2743644374601056,0.0002743644374601056,34
2008-02-29,1/N,4.557176905304835e-06,-4.312256104097156e-05,0.04767973794627639,4.7679737946276394e-05,34
2008-02-29,GA-UQ,0.03303287471416533,0.03240220242145644,0.6306722927088924,0.0006306722927088924,34
2008-03-31,1/N,-0.011488111839035245,-0.011537999661659038,0.04988782262379364,4.988782262379364e-05,34
2008-03-31,GA-UQ,-0.03352143719046224,-0.033616960909922146,0.09552371945990877,9.552371945990878e-05,34
2008-04-30,1/N,0.03905074877604865,0.03900651920839096,0.0442295676576885,4.42295676576885e-05,34
2008-04-30,GA-UQ,0.09995443479170645,0.09987681048853661,0.07762430316982918,7.762430316982918e-05,34
2008-05-31,1/N,0.01522943556763543,0.015189201966462057,0.040233601173372074,4.0233601173372076e-05,34
2008-05-31,GA-UQ,0.06655657435048398,0.06626409904966171,0.29247530082226575,0.00029247530082226575,34
2008-06-30,1/N,-0.138934092425203,-0.1389971577352195,0.06306531001652317,6.306531001652317e-05,34
2008-06-30,GA-UQ,-0.0761638432441231,-0.0766127758705262,0.44893262640309284,0.00044893262640309284,34
2008-07-31,1/N,-0.005214268995670695,-0.005255354660171688,0.041085664500993276,4.1085664500993276e-05,34
2008-07-31,GA-UQ,-0.0313326823089057,-0.031343767016811755,0.01108470790605393,1.108470790605393e-05,34
2008-08-31,1/N,0.04983726746242695,0.049776199793154,0.06106766927294617,6.106766927294618e-05,34
2008-08-31,GA-UQ,-0.045926994707276965,-0.04605191592773497,0.12492122045800341,0.00012492122045800342,34
2008-09-30,1/N,-0.12084465006254244,-0.12090308374634087,0.05843368379842586,5.843368379842586e-05,34
2008-09-30,GA-UQ,-0.2598282172558452,-0.2599799991848941,0.15178192904890764,0.00015178192904890763,34
2008-10-31,1/N,-0.1834826390548922,-0.1835377735485151,0.05513449362289154,5.5134493622891536e-05,34
2008-10-31,GA-UQ,-0.291600280743019,-0.2917377774518425,0.1374967088234353,0.0001374967088234353,34
2008-11-30,1/N,-0.05700645808614045,-0.05710896019763897,0.10250211149851839,0.00010250211149851839,34
2008-11-30,GA-UQ,0.04585797000785726,0.04500556098078623,0.8524090270710298,0.0008524090270710298,34
2008-12-31,1/N,0.005152037909329323,0.0050225946213859965,0.12944328794332627,0.00012944328794332627,34
2008-12-31,GA-UQ,0.013845039457708413,0.013157059141296243,0.6879803164121705,0.0006879803164121705,34
2009-01-31,1/N,-0.06752867489974067,-0.0676236220892811,0.09494718954043077,9.494718954043078e-05,34
2009-01-31,GA-UQ,-0.11237293273521429,-0.11302451447346483,0.651581738250544,0.000651581738250544,34
2009-02-28,1/N,-0.08230957521653885,-0.08238494838905695,0.07537317251810541,7.53731725181054e-05,34
2009-02-28,GA-UQ,-0.023196577339892256,-0.023749288317392342,0.5527109775000875,0.0005527109775000875,34
2009-03-31,1/N,0.05063536412379367,0.05055071041781309,0.08465370598058218,8.465370598058219e-05,34
2009-03-31,GA-UQ,-0.01810258162373671,-0.018921091522729826,0.8185098989931144,0.0008185098989931145,34
2009-04-30,1/N,0.19410513060000664,0.1940117845956346,0.0933460043720558,9.33460043720558e-05,34
2009-04-30,GA-UQ,-0.00012762653690054834,-0.000693079451698236,0.5654529147976876,0.0005654529147976876,34
2009-05-31,1/N,0.016967559209207513,0.016886546560810275,0.0810126483972366,8.10126483972366e-05,34
2009-05-31,GA-UQ,0.010677182375778532,0.009987269227475419,0.6899131483031129,0.000689913148303113,34
2009-06-30,1/N,-0.030652444295361212,-0.03075148439536663,0.0990401000054203,9.90401000054203e-05,34
2009-06-30,GA-UQ,-0.04492668940896413,-0.04527808612331753,0.3513967143533969,0.00035139671435339693,34
2009-07-31,1/N,0.14134668341152692,0.14127954874362697,0.06713466789995146,6.713466789995146e-05,34
2009-07-31,GA-UQ,0.04027280695232164,0.03974497143560421,0.5278355167174311,0.0005278355167174311,34
2009-08-31,1/N,0.06759185922018623,0.06755656391191313,0.03529530827310717,3.5295308273107176e-05,34
2009-08-31,GA-UQ,0.030227148660796187,0.02990443026722904,0.3227183935671456,0.0003227183935671456,34
2009-09-30,1/N,0.05626047910879416,0.05619453595077513,0.06594315801903174,6.594315801903174e-05,34
2009-09-30,GA-UQ,0.039627599680625514,0.03936220958458556,0.265390096039953,0.000265390096039953,34
2009-10-31,1/N,-0.0546262046609234,-0.05468387266467939,0.05766800375599267,5.7668003755992666e-05,34
2009-10-31,GA-UQ,-0.051937751239688836,-0.052348749435477876,0.4109981957890379,0.0004109981957890379,34
2009-11-30,1/N,0.014965504731373912,0.014916770429816022,0.048734301557889416,4.8734301557889416e-05,34
2009-11-30,GA-UQ,0.01944658672751682,0.01914623906479896,0.3003476627178588,0.0003003476627178588,34
2009-12-31,1/N,0.09026297880725319,0.09021299514280331,0.049983664449873746,4.998366444987375e-05,34
2009-12-31,GA-UQ,0.06637710836830484,0.06614632111377607,0.2307872545287646,0.0002307872545287646,34
2010-01-31,1/N,-0.02279007947908031,-0.022832062265405566,0.04198278632525372,4.198278632525372e-05,34
2010-01-31,GA-UQ,-0.055124562035571104,-0.055464126330172454,0.33956429460134946,0.0003395642946013495,34
2010-02-28,1/N,-0.012634434593018275,-0.012675430701311843,0.04099610829356766,4.099610829356766e-05,34
2010-02-28,GA-UQ,0.039508056587014284,0.03938784063812473,0.12021594888956036,0.00012021594888956036,34
2010-03-31,1/N,0.08557214189586321,0.08552991852258653,0.04222337327668398,4.222337327668398e-05,34
2010-03-31,GA-UQ,0.03480490188663287,0.034278179236046445,0.5267226505864251,0.0005267226505864251,34
2010-04-30,1/N,-0.0008093490419778602,-0.0008594341969323827,0.050085154954522475,5.008515495452248e-05,34
2010-04-30,GA-UQ,0.014065434161939476,0.013755940714253475,0.3094934476860005,0.0003094934476860005,34
2010-05-31,1/N,-0.06973188136566973,-0.06977119711121046,0.03931574554074519,3.931574554074519e-05,34
2010-05-31,GA-UQ,-0.02448240674061744,-0.02470569688982265,0.2232901492052085,0.0002232901492052085,34
2010-06-30,1/N,-0.007608558809650937,-0.007645022456663744,0.036463647012806286,3.646364701280629e-05,34
2010-06-30,GA-UQ,0.05084948803664169,0.0504125880612351,0.4368999754065884,0.00043689997540658843,34
2010-07-31,1/N,0.04612913955672034,0.0460746523677281,0.05448718899224596,5.448718899224596e-05,34
2010-07-31,GA-UQ,0.004206266969384942,0.004013044190766667,0.19322277861827578,0.00019322277861827578,34
2010-08-31,1/N,-0.04191171624376479,-0.04195476646077164,0.04305021700685233,4.305021700685234e-05,34
2010-08-31,GA-UQ,-0.03444560534280905,-0.034646746605751344,0.20114126294229714,0.00020114126294229714,34
2010-09-30,1/N,0.08230567537703463,0.08225457282953019,0.05110254750444585,5.110254750444585e-05,34
2010-09-30,GA-UQ,0.08184990032393576,0.0814903911203751,0.35950920356066096,0.000359509203560661,34
2010-10-31,1/N,0.03857984157242549,0.038541801107405876,0.03804046501961532,3.804046501961532e-05,34
2010-10-31,GA-UQ,0.006482287069377173,0.006050577175883691,0.43170989349348216,0.0004317098934934822,34
2010-11-30,1/N,-0.03464445862815147,-0.034695277586403006,0.05081895825153186,5.081895825153186e-05,34
2010-11-30,GA-UQ,-0.02517362676419911,-0.02545074423203725,0.27711746783814,0.00027711746783814004,34
2010-12-31,1/N,0.07054712301444324,0.07051043427379136,0.03668874065188342,3.668874065188342e-05,34
2010-12-31,GA-UQ,0.054141312753890815,0.053653652608803455,0.48766014508736244,0.00048766014508736243,34
2011-01-31,1/N,0.04443566663298899,0.04438110004714976,0.05456658583922677,5.456658583922677e-05,34
2011-01-31,GA-UQ,0.00869287728333454,0.008074538400146863,0.618338883187677,0.000618338883187677,34
2011-02-28,1/N,0.03269923103536797,0.03265315044685409,0.04608058851387866,4.608058851387866e-05,34
2011-02-28,GA-UQ,-0.020646716220333983,-0.020813570083676097,0.16685386334211624,0.00016685386334211626,34
2011-03-31,1/N,-0.027271700498670604,-0.027326860437083763,0.05515993841315854,5.515993841315854e-05,34
2011-03-31,GA-UQ,-0.023113926232484972,-0.0232957490895217,0.18182285703672843,0.00018182285703672845,34
2011-04-30,1/N,0.036600701336715176,0.036550237878180965,0.050463458534210935,5.0463458534210934e-05,34
2011-04-30,GA-UQ,0.02514329111406416,0.024556644456277896,0.5866466577862619,0.0005866466577862619,34
2011-05-31,1/N,-0.01057734487770424,-0.010612386827799426,0.035041950095186715,3.5041950095186714e-05,34
2011-05-31,GA-UQ,0.048821175522878624,0.04875223066473692,0.06894485814170558,6.894485814170557e-05,34
2011-06-30,1/N,-0.004725502097930217,-0.004762210181798018,0.0367080838678006,3.67080838678006e-05,34
2011-06-30,GA-UQ,0.00810171673800289,0.007605501699961193,0.49621503804169725,0.0004962150380416972,34
2011-07-31,1/N,-0.07427490003303981,-0.07430957885189422,0.034678818854405824,3.467881885440583e-05,34
2011-07-31,GA-UQ,0.017932831262553763,0.01767142272465274,0.2614085379010226,0.0002614085379010226,34
2011-08-31,1/N,-0.11668390411765045,-0.11671718084256597,0.03327672491552165,3.327672491552165e-05,34
2011-08-31,GA-UQ,-0.07117744606695554,-0.07204699645932071,0.8695503923651656,0.0008695503923651656,34
2011-09-30,1/N,-0.10268387350015921,-0.10274900028852402,0.06512678836480137,6.512678836480138e-05,34
2011-09-30,GA-UQ,-0.047827555219346986,-0.04886979432019812,1.042239100851134,0.001042239100851134,34
2011-10-31,1/N,0.10603055001334744,0.10597281125929102,0.05773875405641614,5.773875405641614e-05,34
2011-10-31,GA-UQ,0.01682448876520227,0.016733464859363778,0.09102390583849432,9.102390583849431e-05,34
2011-11-30,1/N,-0.05340433277509636,-0.05346984902371912,0.06551624862275678,6.551624862275678e-05,34
2011-11-30,GA-UQ,-0.00462773640595564,-0.004818091709601609,0.1903553036459688,0.00019035530364596882,34
2011-12-31,1/N,-0.01694741391216894,-0.01700004981562605,0.05263590345710836,5.263590345710836e-05,34
2011-12-31,GA-UQ,0.012967111240609588,0.011782856764896096,1.1842544757134912,0.0011842544757134912,34
2012-01-31,1/N,0.08461185435928958,0.08455298946474474,0.05886489454484083,5.8864894544840834e-05,34
2012-01-31,GA-UQ,0.06081117241284144,0.05999656640832347,0.8146060045179625,0.0008146060045179626,34
2012-02-29,1/N,0.07683410400933177,0.07679312568335486,0.0409783259769151,4.0978325976915104e-05,34
2012-02-29,GA-UQ,0.026213410980369344,0.025749073925298113,0.46433705507123213,0.00046433705507123213,34
2012-03-31,1/N,-0.0008819079733970937,-0.0009456942121921635,0.06378623879506981,6.378623879506981e-05,34
2012-03-31,GA-UQ,0.07052640740485704,0.06963947612295034,0.8869312819067018,0.0008869312819067018,34
2012-04-30,1/N,-0.06726584811235953,-0.06731321270455905,0.04736459219951451,4.736459219951451e-05,34
2012-04-30,GA-UQ,0.01883362455119552,0.01816022893256079,0.6733956186347309,0.0006733956186347308,34
2012-05-31,1/N,-0.06572694639990524,-0.06577622296516787,0.049276565262634825,4.927656526263482e-05,34
2012-05-31,GA-UQ,0.004422588192947707,0.004074512935983895,0.34807525696381236,0.00034807525696381236,34
2012-06-30,1/N,0.043234547301629525,0.04316086489110706,0.07368241052246421,7.368241052246421e-05,34
2012-06-30,GA-UQ,0.03302001560233582,0.03281637268980265,0.20364291253316757,0.00020364291253316757,34
2012-07-31,1/N,0.013296039829097302,0.01324147567959371,0.054564149503591154,5.4564149503591156e-05,34
2012-07-31,GA-UQ,0.0074078070083925494,0.007250595982283977,0.15721102610857313,0.00015721102610857313,34
2012-08-31,1/N,0.028648144208885215,0.02860211758199103,0.04602662689418405,4.602662689418405e-05,34
2012-08-31,GA-UQ,-0.018445231226541358,-0.01846611826699205,0.020887040450691414,2.0887040450691413e-05,34
2012-09-30,1/N,-0.004840722162889927,-0.004896626854005203,0.05590469111527632,5.590469111527632e-05,34
2012-09-30,GA-UQ,0.043283243264541874,0.04300752329468911,0.275719969852758,0.000275719969852758,34
2012-10-31,1/N,-0.0008902829440118215,-0.0009321910549591101,0.04190811094728869,4.190811094728869e-05,34
2012-10-31,GA-UQ,-0.010067439691785899,-0.010513491047530618,0.4460513557447197,0.0004460513557447197,34
2012-11-30,1/N,0.048136627244502586,0.0480824541004778,0.05417314402478497,5.4173144024784975e-05,34
2012-11-30,GA-UQ,0.06288370620753236,0.06276077001059811,0.12293619693424894,0.00012293619693424894,34
2012-12-31,1/N,0.035783121510192105,0.035730998270992145,0.052123239199960016,5.212323919996002e-05,34
2012-12-31,GA-UQ,0.007644100318402311,0.007106880053817568,0.5372202645847429,0.0005372202645847429,34
2013-01-31,1/N,0.04033960655004798,0.04031190200832468,0.02770454172330494,2.770454172330494e-05,34
2013-01-31,GA-UQ,0.00025737697896375606,0.00016487505712446654,0.09250192183928951,9.250192183928951e-05,34
2013-02-28,1/N,0.009665227732450554,0.009629486997649452,0.03574073480110118,3.5740734801101184e-05,34
2013-02-28,GA-UQ,0.051215694943799135,0.05107906179929928,0.13663314449985656,0.00013663314449985657,34
2013-03-31,1/N,0.001522534580597439,0.0014741096848076465,0.048424895789792394,4.8424895789792396e-05,34
2013-03-31,GA-UQ,0.03725804199924552,0.03709396861414965,0.16407338509586428,0.00016407338509586428,34
2013-04-30,1/N,0.01913741414546613,0.0190892671291952,0.04814701627093114,4.814701627093114e-05,34
2013-04-30,GA-UQ,0.02603224155943426,0.02576573387247975,0.26650768695450944,0.0002665076869545094,34
2013-05-31,1/N,0.046212713135822474,0.04616785756946001,0.044855566362469304,4.48555663624693e-05,34
2013-05-31,GA-UQ,0.031666191256563635,0.031297214857053855,0.36897639950977806,0.0003689763995097781,34
2013-06-30,1/N,-0.04162652452413224,-0.04166653641477685,0.040011890644603296,4.0011890644603296e-05,34
2013-06-30,GA-UQ,-0.033519723664647484,-0.03389206750846513,0.3723438438176452,0.0003723438438176452,34
2013-07-31,1/N,0.0910905761203614,0.09102139866843553,0.06917745192585747,6.917745192585747e-05,34
2013-07-31,GA-UQ,0.09270920115852409,0.09166587615440763,1.0433250041164597,0.0010433250041164597,34
2013-08-31,1/N,-0.016415829105486186,-0.01645373608841045,0.037906982924264504,3.79069829242645e-05,34
2013-08-31,GA-UQ,-0.031633900699737476,-0.03238879501127731,0.754894311539833,0.000754894311539833,34
2013-09-30,1/N,0.07368412309306382,0.07363670624853685,0.04741684452696623,4.741684452696623e-05,34
2013-09-30,GA-UQ,0.032401713562053854,0.03176453083816401,0.6371827238898468,0.0006371827238898467,34
2013-10-31,1/N,0.041371766052724836,0.04134162149063389,0.030144562090946906,3.0144562090946905e-05,34
2013-10-31,GA-UQ,-0.01623612070791164,-0.016444917731564958,0.2087970236533175,0.00020879702365331752,34
2013-11-30,1/N,0.011202508621454972,0.01115503045321176,0.04747816824321364,4.747816824321364e-05,34
2013-11-30,GA-UQ,-0.0005749569858863678,-0.000816439902466865,0.24148291658049714,0.00024148291658049716,34
2013-12-31,1/N,0.011225353213271479,0.01117109515912766,0.05425805414382005,5.425805414382006e-05,34
2013-12-31,GA-UQ,0.031095375141035192,0.03049748765636501,0.5978874846701812,0.0005978874846701811,34
2014-01-31,1/N,-0.01483250751985585,-0.014871849910372773,0.03934239051692345,3.9342390516923456e-05,34
2014-01-31,GA-UQ,0.004960916633735355,0.004548458488017411,0.4124581457179443,0.0004124581457179443,34
2014-02-28,1/N,0.05127649642726168,0.051242447024306526,0.034049402955158986,3.4049402955158985e-05,34
