date,strategy,ret_net,turnover,cost,n_assets,cov_method,cost_bps,seed
2007-02-28,1/N,-0.00041958681772253503,0.03333555013180094,1.666777506590047e-05,34,sample,5,137
2007-02-28,GA-UQ,0.008987784622851977,0.20715202789174858,0.0001035760139458743,34,sample,5,137
2007-03-31,1/N,0.04531163499304747,0.04392801096210377,2.1964005481051883e-05,34,sample,5,137
2007-03-31,GA-UQ,0.08836681304080134,0.2544855921767009,0.00012724279608835047,34,sample,5,137
2007-04-30,1/N,0.04100844269829835,0.039313703737600895,1.9656851868800448e-05,34,sample,5,137
2007-04-30,GA-UQ,0.015109721672976046,0.02152179433663786,1.076089716831893e-05,34,sample,5,137
2007-05-31,1/N,0.023135051226483266,0.04573893249413805,2.2869466247069027e-05,34,sample,5,137
2007-05-31,GA-UQ,0.02604005842852326,0.03161026745367935,1.5805133726839676e-05,34,sample,5,137
2007-06-30,1/N,0.00037407521222789327,0.03906390624084333,1.9531953120421665e-05,34,sample,5,137
2007-06-30,GA-UQ,-0.02210780044520065,0.16450247454823344,8.225123727411672e-05,34,sample,5,137
2007-07-31,1/N,-0.0425101159330815,0.039225612215776556,1.961280610788828e-05,34,sample,5,137
2007-07-31,GA-UQ,-0.009327393253352936,0.3059045805305392,0.0001529522902652696,34,sample,5,137
2007-08-31,1/N,-0.015271243089034749,0.03716924820202608,1.858462410101304e-05,34,sample,5,137
2007-08-31,GA-UQ,0.0012149966876675137,0.23176348752886533,0.00011588174376443266,34,sample,5,137
2007-09-30,1/N,0.0025485180337861857,0.03733544481341605,1.8667722406708027e-05,34,sample,5,137
2007-09-30,GA-UQ,0.06897108078902384,1.0895600310071982,0.0005447800155035991,34,sample,5,137
2007-10-31,1/N,0.02552598423071166,0.030063350863336703,1.5031675431668351e-05,34,sample,5,137
2007-10-31,GA-UQ,0.12277891522591343,0.23417967365870343,0.00011708983682935172,34,sample,5,137
2007-11-30,1/N,-0.06794313247658788,0.04612294414049171,2.3061472070245855e-05,34,sample,5,137
2007-11-30,GA-UQ,-0.06017499288271074,0.03497374300752407,1.7486871503762038e-05,34,sample,5,137
2007-12-31,1/N,-0.022249755787452672,0.03878536745070024,1.939268372535012e-05,34,sample,5,137
2007-12-31,GA-UQ,-0.049175921467959,0.058386410321983086,2.9193205160991545e-05,34,sample,5,137
2008-01-31,1/N,-0.12539928878991105,0.05820580748207088,2.910290374103544e-05,34,sample,5,137
2008-01-31,GA-UQ,-0.09595860429894087,0.2743644374601056,0.0001371822187300528,34,sample,5,137
2008-02-29,1/N,-1.9282692067833362e-05,0.04767973794627639,2.3839868973138197e-05,34,sample,5,137
2008-02-29,GA-UQ,0.03271753856781088,0.6306722927088924,0.0003153361463544462,34,sample,5,137
2008-03-31,1/N,-0.011513055750347142,0.04988782262379364,2.494391131189682e-05,34,sample,5,137
2008-03-31,GA-UQ,-0.03356919905019219,0.09552371945990877,4.776185972995439e-05,34,sample,5,137
2008-04-30,1/N,0.039028633992219806,0.0442295676576885,2.211478382884425e-05,34,sample,5,137
2008-04-30,GA-UQ,0.09991562264012153,0.07762430316982918,3.881215158491459e-05,34,sample,5,137
2008-05-31,1/N,0.015209318767048743,0.040233601173372074,2.0116800586686038e-05,34,sample,5,137
2008-05-31,GA-UQ,0.06641033670007285,0.29247530082226575,0.00014623765041113287,34,sample,5,137
2008-06-30,1/N,-0.13896562508021126,0.06306531001652317,3.153265500826159e-05,34,sample,5,137
2008-06-30,GA-UQ,-0.07638830955732465,0.44893262640309284,0.00022446631320154642,34,sample,5,137
2008-07-31,1/N,-0.005234811827921192,0.041085664500993276,2.0542832250496638e-05,34,sample,5,137
2008-07-31,GA-UQ,-0.031338224662858724,0.01108470790605393,5.542353953026965e-06,34,sample,5,137
2008-08-31,1/N,0.04980673362779048,0.06106766927294617,3.053383463647309e-05,34,sample,5,137
2008-08-31,GA-UQ,-0.045989455317505964,0.12492122045800341,6.246061022900171e-05,34,sample,5,137
2008-09-30,1/N,-0.12087386690444166,0.05843368379842586,2.921684189921293e-05,34,sample,5,137
2008-09-30,GA-UQ,-0.25990410822036963,0.15178192904890764,7.589096452445382e-05,34,sample,5,137
2008-10-31,1/N,-0.18351020630170364,0.05513449362289154,2.7567246811445768e-05,34,sample,5,137
2008-10-31,GA-UQ,-0.29166902909743075,0.1374967088234353,6.874835441171765e-05,34,sample,5,137
2008-11-30,1/N,-0.05705770914188971,0.10250211149851839,5.1251055749259194e-05,34,sample,5,137
2008-11-30,GA-UQ,0.04543176549432175,0.8524090270710298,0.0004262045135355149,34,sample,5,137
2008-12-31,1/N,0.005087316265357659,0.12944328794332627,6.472164397166314e-05,34,sample,5,137
2008-12-31,GA-UQ,0.013501049299502327,0.6879803164121705,0.00034399015820608524,34,sample,5,137
2009-01-31,1/N,-0.06757614849451088,0.09494718954043077,4.747359477021539e-05,34,sample,5,137
2009-01-31,GA-UQ,-0.11269872360433957,0.651581738250544,0.000325790869125272,34,sample,5,137
2009-02-28,1/N,-0.0823472618027979,0.07537317251810541,3.76865862590527e-05,34,sample,5,137
2009-02-28,GA-UQ,-0.0234729328286423,0.5527109775000875,0.00027635548875004374,34,sample,5,137
2009-03-31,1/N,0.05059303727080338,0.08465370598058218,4.232685299029109e-05,34,sample,5,137
2009-03-31,GA-UQ,-0.018511836573233267,0.8185098989931144,0.00040925494949655723,34,sample,5,137
2009-04-30,1/N,0.19405845759782062,0.0933460043720558,4.66730021860279e-05,34,sample,5,137
2009-04-30,GA-UQ,-0.0004103529942993922,0.5654529147976876,0.0002827264573988438,34,sample,5,137
2009-05-31,1/N,0.016927052885008894,0.0810126483972366,4.05063241986183e-05,34,sample,5,137
2009-05-31,GA-UQ,0.010332225801626975,0.6899131483031129,0.0003449565741515565,34,sample,5,137
2009-06-30,1/N,-0.030701964345363923,0.0990401000054203,4.952005000271015e-05,34,sample,5,137
2009-06-30,GA-UQ,-0.04510238776614083,0.3513967143533969,0.00017569835717669847,34,sample,5,137
2009-07-31,1/N,0.14131311607757696,0.06713466789995146,3.356733394997573e-05,34,sample,5,137
2009-07-31,GA-UQ,0.04000888919396292,0.5278355167174311,0.0002639177583587156,34,sample,5,137
2009-08-31,1/N,0.06757421156604967,0.03529530827310717,1.7647654136553588e-05,34,sample,5,137
2009-08-31,GA-UQ,0.030065789464012616,0.3227183935671456,0.0001613591967835728,34,sample,5,137
2009-09-30,1/N,0.05622750752978465,0.06594315801903174,3.297157900951587e-05,34,sample,5,137
2009-09-30,GA-UQ,0.039494904632605535,0.265390096039953,0.0001326950480199765,34,sample,5,137
2009-10-31,1/N,-0.05465503866280139,0.05766800375599267,2.8834001877996333e-05,34,sample,5,137
2009-10-31,GA-UQ,-0.05214325033758335,0.4109981957890379,0.00020549909789451895,34,sample,5,137
2009-11-30,1/N,0.014941137580594968,0.048734301557889416,2.4367150778944708e-05,34,sample,5,137
2009-11-30,GA-UQ,0.01929641289615789,0.3003476627178588,0.0001501738313589294,34,sample,5,137
2009-12-31,1/N,0.09023798697502824,0.049983664449873746,2.4991832224936875e-05,34,sample,5,137
2009-12-31,GA-UQ,0.06626171474104045,0.2307872545287646,0.0001153936272643823,34,sample,5,137
2010-01-31,1/N,-0.022811070872242937,0.04198278632525372,2.099139316262686e-05,34,sample,5,137
2010-01-31,GA-UQ,-0.055294344182871775,0.33956429460134946,0.00016978214730067475,34,sample,5,137
2010-02-28,1/N,-0.012654932647165058,0.04099610829356766,2.049805414678383e-05,34,sample,5,137
2010-02-28,GA-UQ,0.039447948612569506,0.12021594888956036,6.010797444478018e-05,34,sample,5,137
2010-03-31,1/N,0.08555103020922486,0.04222337327668398,2.111168663834199e-05,34,sample,5,137
2010-03-31,GA-UQ,0.03454154056133966,0.5267226505864251,0.00026336132529321255,34,sample,5,137
2010-04-30,1/N,-0.0008343916194551215,0.050085154954522475,2.504257747726124e-05,34,sample,5,137
2010-04-30,GA-UQ,0.013910687438096475,0.3094934476860005,0.00015474672384300025,34,sample,5,137
2010-05-31,1/N,-0.0697515392384401,0.03931574554074519,1.9657872770372597e-05,34,sample,5,137
2010-05-31,GA-UQ,-0.024594051815220046,0.2232901492052085,0.00011164507460260425,34,sample,5,137
2010-06-30,1/N,-0.00762679063315734,0.036463647012806286,1.8231823506403144e-05,34,sample,5,137
2010-06-30,GA-UQ,0.05063103804893839,0.4368999754065884,0.00021844998770329422,34,sample,5,137
2010-07-31,1/N,0.04610189596222422,0.05448718899224596,2.724359449612298e-05,34,sample,5,137
2010-07-31,GA-UQ,0.0041096555800758045,0.19322277861827578,9.661138930913789e-05,34,sample,5,137
2010-08-31,1/N,-0.04193324135226821,0.04305021700685233,2.152510850342617e-05,34,sample,5,137
2010-08-31,GA-UQ,-0.0345461759742802,0.20114126294229714,0.00010057063147114857,34,sample,5,137
2010-09-30,1/N,0.0822801241032824,0.05110254750444585,2.5551273752222926e-05,34,sample,5,137
2010-09-30,GA-UQ,0.08167014572215543,0.35950920356066096,0.0001797546017803305,34,sample,5,137
2010-10-31,1/N,0.03856082133991569,0.03804046501961532,1.902023250980766e-05,34,sample,5,137
2010-10-31,GA-UQ,0.006266432122630432,0.43170989349348216,0.0002158549467467411,34,sample,5,137
2010-11-30,1/N,-0.034669868107277235,0.05081895825153186,2.540947912576593e-05,34,sample,5,137
2010-11-30,GA-UQ,-0.02531218549811818,0.27711746783814,0.00013855873391907002,34,sample,5,137
2010-12-31,1/N,0.0705287786441173,0.03668874065188342,1.834437032594171e-05,34,sample,5,137
2010-12-31,GA-UQ,0.053897482681347135,0.48766014508736244,0.00024383007254368121,34,sample,5,137
2011-01-31,1/N,0.04440838334006938,0.05456658583922677,2.7283292919613386e-05,34,sample,5,137
2011-01-31,GA-UQ,0.008383707841740702,0.618338883187677,0.0003091694415938385,34,sample,5,137
2011-02-28,1/N,0.03267619074111103,0.04608058851387866,2.304029425693933e-05,34,sample,5,137
2011-02-28,GA-UQ,-0.02073014315200504,0.16685386334211624,8.342693167105813e-05,34,sample,5,137
2011-03-31,1/N,-0.027299280467877184,0.05515993841315854,2.757996920657927e-05,34,sample,5,137
2011-03-31,GA-UQ,-0.023204837661003338,0.18182285703672843,9.091142851836422e-05,34,sample,5,137
2011-04-30,1/N,0.03657546960744807,0.050463458534210935,2.5231729267105467e-05,34,sample,5,137
2011-04-30,GA-UQ,0.02484996778517103,0.5866466577862619,0.00029332332889313095,34,sample,5,137
2011-05-31,1/N,-0.010594865852751833,0.035041950095186715,1.7520975047593357e-05,34,sample,5,137
2011-05-31,GA-UQ,0.04878670309380777,0.06894485814170558,3.4472429070852786e-05,34,sample,5,137
2011-06-30,1/N,-0.004743856139864117,0.0367080838678006,1.83540419339003e-05,34,sample,5,137
2011-06-30,GA-UQ,0.007853609218982042,0.49621503804169725,0.0002481075190208486,34,sample,5,137
2011-07-31,1/N,-0.07429223944246702,0.034678818854405824,1.7339409427202913e-05,34,sample,5,137
2011-07-31,GA-UQ,0.017802126993603253,0.2614085379010226,0.0001307042689505113,34,sample,5,137
2011-08-31,1/N,-0.11670054248010821,0.03327672491552165,1.6638362457760826e-05,34,sample,5,137
2011-08-31,GA-UQ,-0.07161222126313813,0.8695503923651656,0.0004347751961825828,34,sample,5,137
2011-09-30,1/N,-0.10271643689434161,0.06512678836480137,3.256339418240069e-05,34,sample,5,137
2011-09-30,GA-UQ,-0.04834867476977255,1.042239100851134,0.000521119550425567,34,sample,5,137
2011-10-31,1/N,0.10600168063631923,0.05773875405641614,2.886937702820807e-05,34,sample,5,137
2011-10-31,GA-UQ,0.016778976812283023,0.09102390583849432,4.551195291924716e-05,34,sample,5,137
2011-11-30,1/N,-0.05343709089940774,0.06551624862275678,3.275812431137839e-05,34,sample,5,137
2011-11-30,GA-UQ,-0.004722914057778625,0.1903553036459688,9.517765182298441e-05,34,sample,5,137
2011-12-31,1/N,-0.016973731863897494,0.05263590345710836,2.631795172855418e-05,34,sample,5,137
2011-12-31,GA-UQ,0.012374984002752842,1.1842544757134912,0.0005921272378567456,34,sample,5,137
2012-01-31,1/N,0.08458242191201716,0.05886489454484083,2.9432447272420417e-05,34,sample,5,137
2012-01-31,GA-UQ,0.060403869410582456,0.8146060045179625,0.0004073030022589813,34,sample,5,137
2012-02-29,1/N,0.07681361484634332,0.0409783259769151,2.0489162988457552e-05,34,sample,5,137
2012-02-29,GA-UQ,0.025981242452833727,0.46433705507123213,0.00023216852753561607,34,sample,5,137
2012-03-31,1/N,-0.0009138010927946286,0.06378623879506981,3.1893119397534903e-05,34,sample,5,137
2012-03-31,GA-UQ,0.07008294176390369,0.8869312819067018,0.0004434656409533509,34,sample,5,137
2012-04-30,1/N,-0.06728953040845928,0.04736459219951451,2.3682296099757257e-05,34,sample,5,137
2012-04-30,GA-UQ,0.018496926741878153,0.6733956186347309,0.0003366978093173654,34,sample,5,137
2012-05-31,1/N,-0.06575158468253656,0.049276565262634825,2.463828263131741e-05,34,sample,5,137
2012-05-31,GA-UQ,0.004248550564465801,0.34807525696381236,0.00017403762848190618,34,sample,5,137
2012-06-30,1/N,0.04319770609636829,0.07368241052246421,3.6841205261232106e-05,34,sample,5,137
2012-06-30,GA-UQ,0.03291819414606924,0.20364291253316757,0.00010182145626658379,34,sample,5,137
2012-07-31,1/N,0.013268757754345507,0.054564149503591154,2.7282074751795578e-05,34,sample,5,137
2012-07-31,GA-UQ,0.007329201495338263,0.15721102610857313,7.860551305428657e-05,34,sample,5,137
2012-08-31,1/N,0.02862513089543812,0.04602662689418405,2.3013313447092024e-05,34,sample,5,137
2012-08-31,GA-UQ,-0.018455674746766702,0.020887040450691414,1.0443520225345706e-05,34,sample,5,137
2012-09-30,1/N,-0.004868674508447565,0.05590469111527632,2.795234555763816e-05,34,sample,5,137
2012-09-30,GA-UQ,0.04314538327961549,0.275719969852758,0.000137859984926379,34,sample,5,137
2012-10-31,1/N,-0.0009112369994854658,0.04190811094728869,2.0954055473644344e-05,34,sample,5,137
2012-10-31,GA-UQ,-0.01029046536965826,0.4460513557447197,0.00022302567787235985,34,sample,5,137
2012-11-30,1/N,0.048109540672490195,0.05417314402478497,2.7086572012392488e-05,34,sample,5,137
2012-11-30,GA-UQ,0.06282223810906525,0.12293619693424894,6.146809846712447e-05,34,sample,5,137
2012-12-31,1/N,0.03575705989059212,0.052123239199960016,2.606161959998001e-05,34,sample,5,137
2012-12-31,GA-UQ,0.007375490186109939,0.5372202645847429,0.00026861013229237147,34,sample,5,137
2013-01-31,1/N,0.040325754279186325,0.02770454172330494,1.385227086165247e-05,34,sample,5,137
2013-01-31,GA-UQ,0.0002111260180441113,0.09250192183928951,4.625096091964476e-05,34,sample,5,137
2013-02-28,1/N,0.009647357365050003,0.03574073480110118,1.7870367400550592e-05,34,sample,5,137
2013-02-28,GA-UQ,0.05114737837154921,0.13663314449985656,6.831657224992828e-05,34,sample,5,137
2013-03-31,1/N,0.0014983221327025428,0.048424895789792394,2.4212447894896198e-05,34,sample,5,137
2013-03-31,GA-UQ,0.03717600530669759,0.16407338509586428,8.203669254793214e-05,34,sample,5,137
2013-04-30,1/N,0.019113340637330663,0.04814701627093114,2.407350813546557e-05,34,sample,5,137
2013-04-30,GA-UQ,0.025898987715957007,0.26650768695450944,0.0001332538434772547,34,sample,5,137
2013-05-31,1/N,0.04619028535264124,0.044855566362469304,2.242778318123465e-05,34,sample,5,137
2013-05-31,GA-UQ,0.031481703056808745,0.36897639950977806,0.00018448819975488905,34,sample,5,137
2013-06-30,1/N,-0.041646530469454546,0.040011890644603296,2.0005945322301648e-05,34,sample,5,137
2013-06-30,GA-UQ,-0.03370589558655631,0.3723438438176452,0.0001861719219088226,34,sample,5,137
2013-07-31,1/N,0.09105598739439846,0.06917745192585747,3.4588725962928737e-05,34,sample,5,137
2013-07-31,GA-UQ,0.09218753865646585,1.0433250041164597,0.0005216625020582298,34,sample,5,137
2013-08-31,1/N,-0.01643478259694832,0.037906982924264504,1.895349146213225e-05,34,sample,5,137
2013-08-31,GA-UQ,-0.03201134785550739,0.754894311539833,0.0003774471557699165,34,sample,5,137
2013-09-30,1/N,0.07366041467080034,0.04741684452696623,2.3708422263483115e-05,34,sample,5,137
2013-09-30,GA-UQ,0.03208312220010893,0.6371827238898468,0.0003185913619449234,34,sample,5,137
2013-10-31,1/N,0.04135669377167936,0.030144562090946906,1.5072281045473453e-05,34,sample,5,137
2013-10-31,GA-UQ,-0.0163405192197383,0.2087970236533175,0.00010439851182665876,34,sample,5,137
2013-11-30,1/N,0.011178769537333365,0.04747816824321364,2.373908412160682e-05,34,sample,5,137
2013-11-30,GA-UQ,-0.0006956984441766164,0.24148291658049714,0.00012074145829024858,34,sample,5,137
2013-12-31,1/N,0.01119822418619957,0.05425805414382005,2.712902707191003e-05,34,sample,5,137
2013-12-31,GA-UQ,0.0307964313987001,0.5978874846701812,0.00029894374233509056,34,sample,5,137
2014-01-31,1/N,-0.01485217871511431,0.03934239051692345,1.9671195258461728e-05,34,sample,5,137
2014-01-31,GA-UQ,0.004754687560876383,0.4124581457179443,0.00020622907285897216,34,sample,5,137
2014-02-28,1/N,0.0512594717257841,0.034049402955158986,1.7024701477579492e-05,34,sample,5,137
2014-02-28,GA-UQ,0.00648056262221352,0.18639000043047024,9.319500021523513e-05,34,sample,5,137
2014-03-31,1/N,-0.0022321004069481916,0.04622443592201251,2.3112217961006253e-05,34,sample,5,137
2014-03-31,GA-UQ,-0.026378951051927106,0.42728803080824573,0.00021364401540412286,34,sample,5,137
2014-04-30,1/N,0.026201665949424083,0.04833831042740083,2.4169155213700418e-05,34,sample,5,137
2014-04-30,GA-UQ,-0.02198495192121133,0.5979622237441119,0.000298981111872056,34,sample,5,137
2014-05-31,1/N,0.006188060083610938,0.029117375840297745,1.4558687920148873e-05,34,sample,5,137
2014-05-31,GA-UQ,0.03110357468616678,0.7276435646622987,0.00036382178233114936,34,sample,5,137
2014-06-30,1/N,-0.0333384823186386,0.05209376144558486,2.6046880722792433e-05,34,sample,5,137
2014-06-30,GA-UQ,-0.012774474835598211,1.2793381721132755,0.0006396690860566378,34,sample,5,137
2014-07-31,1/N,-0.029385512847466974,0.03783948838387454,1.891974419193727e-05,34,sample,5,137
2014-07-31,GA-UQ,-0.038499458259621436,0.07382460252946217,3.6912301264731086e-05,34,sample,5,137
