date,strategy,ret_net,turnover,cost,n_assets,cov_method,cost_bps,seed
2003-03-31,1/N,-0.07024699871208541,0.0,0.0,34,ewma,10,137
2003-03-31,GA-UQ,0.042170413993086894,0.0,0.0,34,ewma,10,137
2003-04-30,1/N,0.1749778054369421,0.06792824299288255,6.792824299288256e-05,34,ewma,10,137
2003-04-30,GA-UQ,0.03948737370589823,0.22700583554320036,0.00022700583554320037,34,ewma,10,137
2003-05-31,1/N,0.053487537194904095,0.08873135705686638,8.873135705686639e-05,34,ewma,10,137
2003-05-31,GA-UQ,0.05175726706856064,0.21705825765354508,0.0002170582576535451,34,ewma,10,137
2003-06-30,1/N,0.032091734219132695,0.06769661655422204,6.769661655422205e-05,34,ewma,10,137
2003-06-30,GA-UQ,-0.05051830648020257,0.16753881994672246,0.00016753881994672245,34,ewma,10,137
2003-07-31,1/N,0.05294030080981547,0.08525571311648739,8.525571311648739e-05,34,ewma,10,137
2003-07-31,GA-UQ,-0.01001658777537204,0.03849568246500723,3.849568246500723e-05,34,ewma,10,137
2003-08-31,1/N,0.03909039694121792,0.056562389875960975,5.6562389875960975e-05,34,ewma,10,137
2003-08-31,GA-UQ,0.021089521675703573,0.32947633873951504,0.00032947633873951505,34,ewma,10,137
2003-09-30,1/N,-0.035704937328371475,0.05390435338488627,5.390435338488627e-05,34,ewma,10,137
2003-09-30,GA-UQ,0.020748416833585026,0.28566177276243565,0.0002856617727624357,34,ewma,10,137
2003-10-31,1/N,0.08766990596215889,0.057321731400811364,5.7321731400811364e-05,34,ewma,10,137
2003-10-31,GA-UQ,0.022208477748130104,0.5618345915748737,0.0005618345915748737,34,ewma,10,137
2003-11-30,1/N,0.014134884663428073,0.06919936247436151,6.91993624743615e-05,34,ewma,10,137
2003-11-30,GA-UQ,0.0522265571100049,0.47677238715019477,0.00047677238715019475,34,ewma,10,137
2003-12-31,1/N,-0.001180742344094532,0.048614103445944024,4.861410344594402e-05,34,ewma,10,137
2003-12-31,GA-UQ,-0.012926748790227982,0.13533794184545006,0.00013533794184545007,34,ewma,10,137
2004-01-31,1/N,0.04798460227342057,0.04389192378110868,4.389192378110868e-05,34,ewma,10,137
2004-01-31,GA-UQ,0.0016059656171511544,0.5642719596239939,0.000564271959623994,34,ewma,10,137
2004-02-29,1/N,0.037650926997420446,0.05671334945058758,5.671334945058758e-05,34,ewma,10,137
2004-02-29,GA-UQ,0.08991036896585283,1.1270403819309065,0.0011270403819309065,34,ewma,10,137
2004-03-31,1/N,-0.020341163178956217,0.06676589858758236,6.676589858758237e-05,34,ewma,10,137
2004-03-31,GA-UQ,0.09244729072985508,0.5012685265165825,0.0005012685265165825,34,ewma,10,137
2004-04-30,1/N,0.00847429381178863,0.04841538435509293,4.8415384355092936e-05,34,ewma,10,137
2004-04-30,GA-UQ,0.018284984196584586,0.20541298843518452,0.00020541298843518454,34,ewma,10,137
2004-05-31,1/N,-0.011446302981822497,0.04949718199300593,4.949718199300593e-05,34,ewma,10,137
2004-05-31,GA-UQ,0.06755624618814837,0.25251928456100897,0.00025251928456100897,34,ewma,10,137
2004-06-30,1/N,0.030629650345350666,0.040543483716571724,4.054348371657172e-05,34,ewma,10,137
2004-06-30,GA-UQ,0.050639874625933105,0.28628092722293064,0.00028628092722293063,34,ewma,10,137
2004-07-31,1/N,-0.03755622509169537,0.043543048859607345,4.3543048859607345e-05,34,ewma,10,137
2004-07-31,GA-UQ,-0.0012535349667088399,0.25635713952557854,0.00025635713952557856,34,ewma,10,137
2004-08-31,1/N,-0.0214671462992293,0.0335720003829896,3.35720003829896e-05,34,ewma,10,137
2004-08-31,GA-UQ,0.0752909616294167,0.4537052181305805,0.00045370521813058054,34,ewma,10,137
2004-09-30,1/N,-0.00039828368574356917,0.05653213242125431,5.653213242125431e-05,34,ewma,10,137
2004-09-30,GA-UQ,0.041084978970557046,0.24315306784640756,0.00024315306784640755,34,ewma,10,137
2004-10-31,1/N,0.025195996084718716,0.04722034753127935,4.7220347531279354e-05,34,ewma,10,137
2004-10-31,GA-UQ,0.06530750770811196,0.30069736573577927,0.0003006973657357793,34,ewma,10,137
2004-11-30,1/N,0.03489010205421919,0.04070443627211974,4.0704436272119744e-05,34,ewma,10,137
2004-11-30,GA-UQ,0.07381452493446397,0.6557065458121726,0.0006557065458121726,34,ewma,10,137
2004-12-31,1/N,0.018630914118644905,0.04284357224463524,4.284357224463524e-05,34,ewma,10,137
2004-12-31,GA-UQ,-0.06788215183415089,0.22304677145156915,0.00022304677145156915,34,ewma,10,137
2005-01-31,1/N,0.024035877300575152,0.03830681359388601,3.830681359388601e-05,34,ewma,10,137
2005-01-31,GA-UQ,0.0027300758990507837,0.07462356746558799,7.462356746558798e-05,34,ewma,10,137
2005-02-28,1/N,0.03797045187828555,0.042643157470357004,4.2643157470357004e-05,34,ewma,10,137
2005-02-28,GA-UQ,0.06541441382010754,0.5353730236594304,0.0005353730236594304,34,ewma,10,137
2005-03-31,1/N,-0.014334228872535012,0.04993126963490874,4.993126963490874e-05,34,ewma,10,137
2005-03-31,GA-UQ,-0.11755778707202785,0.2284644242716464,0.0002284644242716464,34,ewma,10,137
2005-04-30,1/N,-0.05921271231830645,0.049091254184006075,4.909125418400608e-05,34,ewma,10,137
2005-04-30,GA-UQ,-0.17912676061039848,0.354173939781,0.000354173939781,34,ewma,10,137
2005-05-31,1/N,0.05921174075567992,0.040503280674783634,4.0503280674783635e-05,34,ewma,10,137
2005-05-31,GA-UQ,0.06184714534322406,0.6175016565384475,0.0006175016565384474,34,ewma,10,137
2005-06-30,1/N,0.03825203886155673,0.04488339020816326,4.4883390208163264e-05,34,ewma,10,137
2005-06-30,GA-UQ,0.06527992889347668,1.0484151336956127,0.0010484151336956128,34,ewma,10,137
2005-07-31,1/N,0.05139730338805687,0.028074061745664555,2.8074061745664557e-05,34,ewma,10,137
2005-07-31,GA-UQ,0.05911853551730568,0.18074148605216764,0.00018074148605216764,34,ewma,10,137
2005-08-31,1/N,-0.012124682347620137,0.03433638097910576,3.4336380979105764e-05,34,ewma,10,137
2005-08-31,GA-UQ,0.00280734115896293,0.30286298590206556,0.0003028629859020656,34,ewma,10,137
2005-09-30,1/N,0.05147069717847684,0.04002221383961395,4.002221383961395e-05,34,ewma,10,137
2005-09-30,GA-UQ,0.013397702168043972,0.3315168989931614,0.0003315168989931614,34,ewma,10,137
2005-10-31,1/N,-0.03843812242941109,0.0359745005543432,3.5974500554343205e-05,34,ewma,10,137
2005-10-31,GA-UQ,-0.09931433544606635,0.04994194951766769,4.9941949517667694e-05,34,ewma,10,137
2005-11-30,1/N,0.03441478885436563,0.039852827071629904,3.98528270716299e-05,34,ewma,10,137
2005-11-30,GA-UQ,0.048121347542991806,0.450308089540076,0.000450308089540076,34,ewma,10,137
2005-12-31,1/N,0.02174025813125597,0.03924949866206455,3.924949866206455e-05,34,ewma,10,137
2005-12-31,GA-UQ,0.02083013351217035,0.5874860581428563,0.0005874860581428563,34,ewma,10,137
2006-01-31,1/N,0.04984751345681479,0.04258452437100112,4.258452437100112e-05,34,ewma,10,137
2006-01-31,GA-UQ,0.15311288676781876,0.5301565380520189,0.0005301565380520189,34,ewma,10,137
2006-02-28,1/N,0.015302480531308268,0.028036228136513908,2.803622813651391e-05,34,ewma,10,137
2006-02-28,GA-UQ,-0.010455203464515797,0.44157474375969574,0.00044157474375969573,34,ewma,10,137
2006-03-31,1/N,0.034573202363285774,0.04788073210731128,4.788073210731128e-05,34,ewma,10,137
2006-03-31,GA-UQ,0.06847288781946673,0.5089429165693005,0.0005089429165693005,34,ewma,10,137
2006-04-30,1/N,-0.000467049497315455,0.04183020496397766,4.183020496397766e-05,34,ewma,10,137
2006-04-30,GA-UQ,-0.03734666652385457,0.02181233955458157,2.1812339554581572e-05,34,ewma,10,137
2006-05-31,1/N,-0.06359088171259247,0.03773246825539111,3.773246825539111e-05,34,ewma,10,137
2006-05-31,GA-UQ,-0.0952913744348715,0.12362263843236099,0.00012362263843236098,34,ewma,10,137
2006-06-30,1/N,-0.0025097667207458693,0.03886893278079881,3.886893278079881e-05,34,ewma,10,137
2006-06-30,GA-UQ,0.02921019898017311,0.47404573420242846,0.0004740457342024285,34,ewma,10,137
2006-07-31,1/N,-0.01552200562549922,0.03313987908493561,3.313987908493561e-05,34,ewma,10,137
2006-07-31,GA-UQ,0.025060754226491393,0.44179400396419294,0.0004417940039641929,34,ewma,10,137
2006-08-31,1/N,0.0544688763503889,0.038839666177064414,3.883966617706441e-05,34,ewma,10,137
2006-08-31,GA-UQ,0.025905028582116033,0.2671508007026969,0.0002671508007026969,34,ewma,10,137
2006-09-30,1/N,0.01543413457623604,0.057490380988281374,5.7490380988281376e-05,34,ewma,10,137
2006-09-30,GA-UQ,0.0402883296252372,0.6372761466479915,0.0006372761466479915,34,ewma,10,137
2006-10-31,1/N,0.026286419541550036,0.03194546713474139,3.194546713474139e-05,34,ewma,10,137
2006-10-31,GA-UQ,0.07831123604028271,0.47423193940359165,0.0004742319394035917,34,ewma,10,137
2006-11-30,1/N,0.005492984492071115,0.032986260072917266,3.298626007291727e-05,34,ewma,10,137
2006-11-30,GA-UQ,0.004798274526224895,0.016685807889181562,1.6685807889181562e-05,34,ewma,10,137
2006-12-31,1/N,0.04019101694862834,0.03716206343136362,3.7162063431363624e-05,34,ewma,10,137
2006-12-31,GA-UQ,0.023218898702758606,0.41560206889617196,0.00041560206889617197,34,ewma,10,137
2007-01-31,1/N,0.02791115463091284,0.03929339316259329,3.9293393162593287e-05,34,ewma,10,137
2007-01-31,GA-UQ,0.09354284349738082,0.048647828081002265,4.8647828081002264e-05,34,ewma,10,137
2007-02-28,1/N,-0.00043625459278843554,0.03333555013180094,3.333555013180094e-05,34,ewma,10,137
2007-02-28,GA-UQ,0.013447791891294438,0.2786311896273859,0.00027863118962738595,34,ewma,10,137
2007-03-31,1/N,0.045289670987566415,0.04392801096210377,4.3928010962103767e-05,34,ewma,10,137
2007-03-31,GA-UQ,0.07992514242059534,0.19815921737624748,0.00019815921737624748,34,ewma,10,137
2007-04-30,1/N,0.040988785846429544,0.039313703737600895,3.9313703737600896e-05,34,ewma,10,137
2007-04-30,GA-UQ,0.012485372304378312,0.08334995976514667,8.334995976514668e-05,34,ewma,10,137
2007-05-31,1/N,0.0231121817602362,0.04573893249413805,4.573893249413805e-05,34,ewma,10,137
2007-05-31,GA-UQ,0.037746350042550704,0.06790518568540445,6.790518568540445e-05,34,ewma,10,137
2007-06-30,1/N,0.0003545432591074716,0.03906390624084333,3.906390624084333e-05,34,ewma,10,137
2007-06-30,GA-UQ,-0.005846950303070683,0.3028057978278374,0.0003028057978278374,34,ewma,10,137
2007-07-31,1/N,-0.042529728739189386,0.039225612215776556,3.922561221577656e-05,34,ewma,10,137
2007-07-31,GA-UQ,0.0034623138718785024,0.34701374901474874,0.00034701374901474874,34,ewma,10,137
2007-08-31,1/N,-0.015289827713135763,0.03716924820202608,3.716924820202608e-05,34,ewma,10,137
2007-08-31,GA-UQ,0.008614645525337559,0.30591127507479793,0.0003059112750747979,34,ewma,10,137
2007-09-30,1/N,0.002529850311379478,0.03733544481341605,3.7335444813416055e-05,34,ewma,10,137
2007-09-30,GA-UQ,0.08882424723206916,0.4653363256884989,0.0004653363256884989,34,ewma,10,137
2007-10-31,1/N,0.025510952555279992,0.030063350863336703,3.0063350863336703e-05,34,ewma,10,137
2007-10-31,GA-UQ,0.1213234341893737,0.22853847585937906,0.00022853847585937905,34,ewma,10,137
2007-11-30,1/N,-0.06796619394865813,0.04612294414049171,4.612294414049171e-05,34,ewma,10,137
2007-11-30,GA-UQ,-0.06341447379978794,0.09151970391211732,9.151970391211732e-05,34,ewma,10,137
2007-12-31,1/N,-0.022269148471178023,0.03878536745070024,3.878536745070024e-05,34,ewma,10,137
2007-12-31,GA-UQ,-0.032548974639778044,0.04376862249075551,4.3768622490755514e-05,34,ewma,10,137
