date,strategy,ret_net,turnover,cost,n_assets,cov_method,cost_bps,seed
2009-09-30,GA-UQ,0.03356102794875441,0.5489611632820847,0.0002744805816410423,34,ewma,5,137
2009-10-31,1/N,-0.05465503866280139,0.05766800375599267,2.8834001877996333e-05,34,ewma,5,137
2009-10-31,GA-UQ,-0.05826037661097325,0.19140895069696165,9.570447534848082e-05,34,ewma,5,137
2009-11-30,1/N,0.014941137580594968,0.048734301557889416,2.4367150778944708e-05,34,ewma,5,137
2009-11-30,GA-UQ,0.015147799303392578,0.4559724275668179,0.00022798621378340895,34,ewma,5,137
2009-12-31,1/N,0.09023798697502824,0.049983664449873746,2.4991832224936875e-05,34,ewma,5,137
2009-12-31,GA-UQ,0.06485186382459457,0.4378554982997847,0.00021892774914989235,34,ewma,5,137
2010-01-31,1/N,-0.022811070872242937,0.04198278632525372,2.099139316262686e-05,34,ewma,5,137
2010-01-31,GA-UQ,-0.05708949275572344,0.396435355542116,0.00019821767777105802,34,ewma,5,137
2010-02-28,1/N,-0.012654932647165058,0.04099610829356766,2.049805414678383e-05,34,ewma,5,137
2010-02-28,GA-UQ,0.027181945388788712,0.12328080652247898,6.164040326123949e-05,34,ewma,5,137
2010-03-31,1/N,0.08555103020922486,0.04222337327668398,2.111168663834199e-05,34,ewma,5,137
2010-03-31,GA-UQ,0.03666329721696216,0.8311527508787742,0.00041557637543938706,34,ewma,5,137
2010-04-30,1/N,-0.0008343916194551215,0.050085154954522475,2.504257747726124e-05,34,ewma,5,137
2010-04-30,GA-UQ,0.03503739676187962,0.5019913343441298,0.0002509956671720649,34,ewma,5,137
2010-05-31,1/N,-0.0697515392384401,0.03931574554074519,1.9657872770372597e-05,34,ewma,5,137
2010-05-31,GA-UQ,-0.02857069907321935,0.5123011092803066,0.0002561505546401533,34,ewma,5,137
2010-06-30,1/N,-0.00762679063315734,0.036463647012806286,1.8231823506403144e-05,34,ewma,5,137
2010-06-30,GA-UQ,0.05113531264410792,0.4520669204362251,0.00022603346021811256,34,ewma,5,137
2010-07-31,1/N,0.04610189596222422,0.05448718899224596,2.724359449612298e-05,34,ewma,5,137
2010-07-31,GA-UQ,-0.0010692194218336608,0.2030744565524409,0.00010153722827622046,34,ewma,5,137
2010-08-31,1/N,-0.04193324135226821,0.04305021700685233,2.152510850342617e-05,34,ewma,5,137
2010-08-31,GA-UQ,-0.03342743202521827,0.3342370104023181,0.00016711850520115907,34,ewma,5,137
2010-09-30,1/N,0.0822801241032824,0.05110254750444585,2.5551273752222926e-05,34,ewma,5,137
2010-09-30,GA-UQ,0.0872703315128075,0.37328749705116837,0.0001866437485255842,34,ewma,5,137
2010-10-31,1/N,0.03856082133991569,0.03804046501961532,1.902023250980766e-05,34,ewma,5,137
2010-10-31,GA-UQ,0.0054907645347130225,0.42148211945068065,0.00021074105972534034,34,ewma,5,137
2010-11-30,1/N,-0.034669868107277235,0.05081895825153186,2.540947912576593e-05,34,ewma,5,137
2010-11-30,GA-UQ,-0.015774260613999166,0.2428374998345467,0.00012141874991727335,34,ewma,5,137
2010-12-31,1/N,0.0705287786441173,0.03668874065188342,1.834437032594171e-05,34,ewma,5,137
2010-12-31,GA-UQ,0.07237389239875458,0.4909825932627408,0.0002454912966313704,34,ewma,5,137
2011-01-31,1/N,0.04440838334006938,0.05456658583922677,2.7283292919613386e-05,34,ewma,5,137
2011-01-31,GA-UQ,-4.497303591294001e-05,0.6019512043828097,0.00030097560219140485,34,ewma,5,137
2011-02-28,1/N,0.03267619074111103,0.04608058851387866,2.304029425693933e-05,34,ewma,5,137
2011-02-28,GA-UQ,-0.017563823386751064,0.44905001379594717,0.0002245250068979736,34,ewma,5,137
2011-03-31,1/N,-0.027299280467877184,0.05515993841315854,2.757996920657927e-05,34,ewma,5,137
2011-03-31,GA-UQ,-0.02916681534035422,0.36171242766680295,0.00018085621383340147,34,ewma,5,137
2011-04-30,1/N,0.03657546960744807,0.050463458534210935,2.5231729267105467e-05,34,ewma,5,137
2011-04-30,GA-UQ,0.019407044466084683,0.8890942441246436,0.0004445471220623218,34,ewma,5,137
2011-05-31,1/N,-0.010594865852751833,0.035041950095186715,1.7520975047593357e-05,34,ewma,5,137
2011-05-31,GA-UQ,0.04522243136466522,0.12115346174246304,6.057673087123152e-05,34,ewma,5,137
2011-06-30,1/N,-0.004743856139864117,0.0367080838678006,1.83540419339003e-05,34,ewma,5,137
2011-06-30,GA-UQ,0.013782149549610018,0.826681520243981,0.0004133407601219905,34,ewma,5,137
2011-07-31,1/N,-0.07429223944246702,0.034678818854405824,1.7339409427202913e-05,34,ewma,5,137
2011-07-31,GA-UQ,-0.010244576057332061,0.3375416632507215,0.00016877083162536075,34,ewma,5,137
2011-08-31,1/N,-0.11670054248010821,0.03327672491552165,1.6638362457760826e-05,34,ewma,5,137
2011-08-31,GA-UQ,-0.0802810097964316,0.7779788718100606,0.00038898943590503035,34,ewma,5,137
2011-09-30,1/N,-0.10271643689434161,0.06512678836480137,3.256339418240069e-05,34,ewma,5,137
2011-09-30,GA-UQ,-0.06186028958889446,1.104627401839435,0.0005523137009197176,34,ewma,5,137
2011-10-31,1/N,0.10600168063631923,0.05773875405641614,2.886937702820807e-05,34,ewma,5,137
2011-10-31,GA-UQ,0.020024452800847192,0.23143692749861577,0.0001157184637493079,34,ewma,5,137
2011-11-30,1/N,-0.05343709089940774,0.06551624862275678,3.275812431137839e-05,34,ewma,5,137
2011-11-30,GA-UQ,-0.009526215360662466,0.4961087544941058,0.0002480543772470529,34,ewma,5,137
2011-12-31,1/N,-0.016973731863897494,0.05263590345710836,2.631795172855418e-05,34,ewma,5,137
2011-12-31,GA-UQ,0.021925231337090238,0.9184633296933014,0.0004592316648466507,34,ewma,5,137
2012-01-31,1/N,0.08458242191201716,0.05886489454484083,2.9432447272420417e-05,34,ewma,5,137
2012-01-31,GA-UQ,0.06156114870112484,0.9011670943804165,0.0004505835471902083,34,ewma,5,137
2012-02-29,1/N,0.07681361484634332,0.0409783259769151,2.0489162988457552e-05,34,ewma,5,137
2012-02-29,GA-UQ,0.05693910857628822,0.572640308156958,0.000286320154078479,34,ewma,5,137
2012-03-31,1/N,-0.0009138010927946286,0.06378623879506981,3.1893119397534903e-05,34,ewma,5,137
2012-03-31,GA-UQ,0.06266940597129007,0.5431862398066829,0.0002715931199033415,34,ewma,5,137
2012-04-30,1/N,-0.06728953040845928,0.04736459219951451,2.3682296099757257e-05,34,ewma,5,137
2012-04-30,GA-UQ,-0.0016169363745327276,0.45161472615455894,0.00022580736307727947,34,ewma,5,137
2012-05-31,1/N,-0.06575158468253656,0.049276565262634825,2.463828263131741e-05,34,ewma,5,137
2012-05-31,GA-UQ,-0.0057295491664294184,0.5125556764397439,0.00025627783821987194,34,ewma,5,137
2012-06-30,1/N,0.04319770609636829,0.07368241052246421,3.6841205261232106e-05,34,ewma,5,137
2012-06-30,GA-UQ,0.03125417890310404,1.4024740464949728,0.0007012370232474864,34,ewma,5,137
2012-07-31,1/N,0.013268757754345507,0.054564149503591154,2.7282074751795578e-05,34,ewma,5,137
2012-07-31,GA-UQ,-0.011364008354801163,0.9485039001523888,0.00047425195007619444,34,ewma,5,137
2012-08-31,1/N,0.02862513089543812,0.04602662689418405,2.3013313447092024e-05,34,ewma,5,137
2012-08-31,GA-UQ,-0.004617544270842436,0.14457518632528255,7.228759316264127e-05,34,ewma,5,137
2012-09-30,1/N,-0.004868674508447565,0.05590469111527632,2.795234555763816e-05,34,ewma,5,137
2012-09-30,GA-UQ,0.03568150981905747,0.5334947248821682,0.0002667473624410841,34,ewma,5,137
2012-10-31,1/N,-0.0009112369994854658,0.04190811094728869,2.0954055473644344e-05,34,ewma,5,137
2012-10-31,GA-UQ,0.010761548086444715,0.35160993551186304,0.00017580496775593152,34,ewma,5,137
2012-11-30,1/N,0.048109540672490195,0.05417314402478497,2.7086572012392488e-05,34,ewma,5,137
2012-11-30,GA-UQ,0.058321418353028114,0.1735647378751874,8.67823689375937e-05,34,ewma,5,137
2012-12-31,1/N,0.03575705989059212,0.052123239199960016,2.606161959998001e-05,34,ewma,5,137
2012-12-31,GA-UQ,0.01260942212949983,0.7710084109740392,0.0003855042054870196,34,ewma,5,137
2013-01-31,1/N,0.040325754279186325,0.02770454172330494,1.385227086165247e-05,34,ewma,5,137
2013-01-31,GA-UQ,0.012751673693479283,0.07524297679443662,3.762148839721831e-05,34,ewma,5,137
2013-02-28,1/N,0.009647357365050003,0.03574073480110118,1.7870367400550592e-05,34,ewma,5,137
2013-02-28,GA-UQ,0.04777363272130423,0.1955385392000123,9.776926960000614e-05,34,ewma,5,137
2013-03-31,1/N,0.0014983221327025428,0.048424895789792394,2.4212447894896198e-05,34,ewma,5,137
2013-03-31,GA-UQ,0.014098746923822791,0.16227377393825598,8.113688696912799e-05,34,ewma,5,137
2013-04-30,1/N,0.019113340637330663,0.04814701627093114,2.407350813546557e-05,34,ewma,5,137
2013-04-30,GA-UQ,0.039545380097453085,0.4591418698942828,0.0002295709349471414,34,ewma,5,137
2013-05-31,1/N,0.04619028535264124,0.044855566362469304,2.242778318123465e-05,34,ewma,5,137
2013-05-31,GA-UQ,0.047382254384567384,0.44237293179655346,0.00022118646589827672,34,ewma,5,137
2013-06-30,1/N,-0.041646530469454546,0.040011890644603296,2.0005945322301648e-05,34,ewma,5,137
2013-06-30,GA-UQ,-0.03426684829984892,0.5211281129845862,0.00026056405649229307,34,ewma,5,137
2013-07-31,1/N,0.09105598739439846,0.06917745192585747,3.4588725962928737e-05,34,ewma,5,137
2013-07-31,GA-UQ,0.09289779277069583,0.6145814307500236,0.00030729071537501177,34,ewma,5,137
